f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
Mani,Ede,F,785,812-9246,SILVER LAKE,KS,66539,S,Y,55000,6.45,2250,0,2250
Jiannong,Kavian,F,302,127-4931,FREDERICA,DE,19946,S,N,30000,3.9045453,110,0,0
Kayo,Sharrock,F,702,162-5970,ELY,NV,89301,M,Y,95000,0.0,0,0,0
Mihhail,Aoreira,M,507,203-1912,MINNEAPOLIS,MN,55423,S,N,85000,7.85,3300,0,0
Devika,Vinay,M,406,144-9045,PONY,MT,59747,S,N,70000,6.9,1900,0,0
Yagil,Mundy,M,406,245-4303,WEST GLACIER,MT,59936,S,N,5000,2.3732758,1900,0,0
Jackie,Levenshtein,F,304,184-7565,MINERAL WELLS,WV,26150,S,Y,40000,5.1000004,2000,0,2000
Shangping,Ayoubi,F,757,719-8562,GREENWAY,VA,22067,S,Y,5000,2.5357144,900,0,900
Gundula,Pricer,F,706,762-9048,LYONS,GA,30436,S,Y,20000,6.0,2700,0,3000
Yew,Weisman,M,414,254-7353,WEST BEND,WI,53095,S,Y,90000,6.010166,700,0,400
Miodrag,Helfrich,M,401,345-5990,MIDDLETOWN,RI,2842,S,Y,75000,0.0,0,0,0
Aharon,Lichtman,F,803,973-8869,SPARTANBURG,SC,29304,S,N,20000,7.0,3300,0,0
Iraj,Springer,F,202,589-7585,WASHINGTON,DC,20539,S,N,30000,9.0,1370,0,0
Yonghuai,Fortenbach,M,240,149-9784,UPPER MARLBORO,MD,20792,S,N,20000,4.75,2400,0,0
Mina,Bischoff,F,802,718-1845,NORTH THETFORD,VT,5054,M,N,45000,3.9004214,0,6600,0
Dongwook,Poigne,M,580,877-4157,COWETA,OK,74429,S,N,15000,6.25,1000,0,0
Richardo,Brazakovic,M,910,778-8982,CHARLOTTE,NC,28275,S,N,50000,6.7814684,3300,0,0
Indranil,Hagimont,F,205,713-3109,SWEET WATER,AL,36782,M,N,55000,5.0,0,3000,0
Uli,Recce,F,860,949-9018,KILLINGWORTH,CT,6419,M,Y,70000,5.0,0,24500,0
Remco,Redon,M,785,497-8577,HOYT,KS,66440,S,Y,90000,6.45,2250,0,2250
Behzad,Boksenbaum,F,864,142-7782,BLUFFTON,SC,29910,M,N,40000,7.0,0,6600,0
Fortune,Waumans,F,626,130-2356,OROVILLE,CA,95966,S,N,45000,9.3,87,0,0
Yixin,Gravano,F,308,775-5390,TRUMBULL,NE,68980,M,Y,30000,6.84,0,206,103
Bohuslav,Iman,M,765,715-8019,LAFAYETTE,IN,47905,M,N,65000,3.4,0,2000,0
Adarshpal,Paries,F,208,886-8218,HOMEDALE,ID,83628,S,Y,85000,7.8,3300,0,3300
Gunar,Anstey,M,908,104-4841,BARNEGAT,NJ,8005,M,Y,15000,1.4,0,2000,1500
Egor,Calbrix,F,503,297-5380,LINCOLN CITY,OR,97367,S,N,35000,9.0,159,0,0
Hein,Masuhara,F,405,262-8143,ALBION,OK,74521,M,N,25000,6.25,0,2000,0
Vaughan,Koike,F,215,391-3026,JOHNSTOWN,PA,15907,M,N,80000,3.07,0,0,0
Panos,Sabelli,F,919,768-9076,GRANDY,NC,27939,S,N,45000,6.6765733,3300,0,0
Tibor,Chalamaiah,M,580,425-7092,NASH,OK,73761,S,Y,75000,6.25,1000,0,1000
Kristin,Danecki,F,305,624-5488,CANAL POINT,FL,33438,M,Y,60000,0.0,0,0,0
Pangfeng,Vassilakis,F,440,737-6874,SOUTHINGTON,OH,44470,S,N,5000,0.712,1300,0,0
Athomas,Gutenmakher,F,303,397-1301,STEAMBOAT SPRINGS,CO,80477,S,N,70000,4.63,0,0,0
Bharadwaj,Paries,F,406,712-8441,FORSYTH,MT,59327,S,Y,85000,6.9,1900,0,1900
Krisda,Serpell,F,812,203-3152,MUNCIE,IN,47308,S,N,55000,3.4,1000,0,0
Vinko,Deminet,M,918,618-1374,NASH,OK,73761,M,Y,40000,6.25,0,2000,1000
Terri,Broer,F,757,451-7879,MAX MEADOWS,VA,24360,S,Y,100000,5.75,900,0,900
Hyeokman,Minshall,F,262,570-3743,ARENA,WI,53503,M,Y,85000,5.9232907,0,1400,400
Nong,Lesueur,M,878,927-4923,PITTSBURGH,PA,15242,S,N,15000,3.07,0,0,0
Arif,Massalin,F,718,291-1877,DARIEN CENTER,NY,14040,M,Y,90000,4.475,0,0,1000
Mikko,Grunsky,F,478,622-9859,MANSFIELD,GA,30055,S,Y,5000,4.4,2700,0,3000
Tokuji,Kabayashi,M,808,173-5776,SCHOFIELD BARRACKS,HI,96857,M,N,15000,3.743421,0,2080,0
Mingdong,Even,F,307,355-1289,TORRINGTON,WY,82240,M,N,20000,0.0,0,0,0
Peitao,Hiramatsu,M,513,370-6025,RAVENNA,OH,44266,S,Y,40000,1.8738205,1300,0,1300
Falguni,Griswold,M,434,909-7425,ARLINGTON,VA,22243,S,N,90000,5.75,900,0,0
Daoud,Choobineh,F,316,357-5698,MC CUNE,KS,66753,M,Y,55000,6.45,0,4500,2250
Akhtar,Smolensky,F,931,852-1604,KNOXVILLE,TN,37950,S,Y,40000,0.0,0,0,0
Kimihiro,Hixon,M,207,427-7461,LIVERMORE,ME,4253,S,Y,80000,8.5,2850,0,2850
Adil,Ierardi,F,989,745-1489,INDIAN RIVER,MI,49749,M,N,15000,3.9,0,6200,0
Masayuki,Tweedie,M,580,773-2253,REYDON,OK,73660,M,Y,40000,6.25,0,2000,1000
Galeno,Chachaty,F,939,814-7274,HORMIGUEROS,PR,660,S,Y,70000,0.0,0,0,0
Tsunenori,Vendrig,F,307,974-9335,LARAMIE,WY,82071,M,N,60000,0.0,0,0,0
Talal,Kayssi,M,402,486-6715,LEXINGTON,NE,68850,M,Y,50000,6.84,0,206,103
Tua,Nadin,F,215,429-5255,ROSCOE,PA,15477,S,N,100000,3.07,0,0,0
Konstantinos,Reiz,M,203,129-9631,LEBANON,CT,6249,S,Y,85000,5.0,12750,0,0
Hongfei,Slyke,M,985,196-7873,DUBBERLY,LA,71024,M,N,80000,6.0,0,9000,0
Philippas,Dey,F,228,545-7133,BELEN,MS,38609,M,N,100000,5.0,0,12000,0
Dermont,Mitina,M,270,200-1622,MARROWBONE,KY,42759,S,N,60000,5.166667,20,0,0
Roelof,Marwedel,F,281,287-5499,STAPLES,TX,78670,M,N,85000,0.0,0,0,0
Lok,Uellner,F,907,514-4277,ANCHORAGE,AK,99508,M,Y,80000,0.0,0,0,0
Singaravel,Lanne,M,234,935-8037,CINCINNATI,OH,45221,M,N,50000,2.2057693,0,2600,0
Seiji,Devgan,M,703,882-5074,LEESBURG,VA,20175,S,N,25000,5.75,900,0,0
Thane,Tamches,F,808,771-4966,KAPAAU,HI,96755,M,Y,95000,8.25,0,2080,1040
Juei,Gold,M,202,555-5185,WASHINGTON,DC,20226,M,N,15000,5.625,0,2740,0
Ayellet,Miyachi,M,505,483-8484,FLORA VISTA,NM,87415,M,Y,60000,5.3,0,6600,3300
Aris,Tumuluri,M,574,186-5417,FOUNTAIN CITY,IN,47341,M,N,85000,3.4,0,2000,0
Hongsheng,Sipusik,M,479,895-8654,MOUNT HOLLY,AR,71758,S,N,100000,7.0,20,0,0
Persi,Paillier,M,912,852-6424,PINE LAKE,GA,30072,M,Y,65000,6.0,0,5400,3000
Kikuo,Langerman,F,202,236-7454,WASHINGTON,DC,20548,S,Y,40000,9.0,1370,0,1370
Sture,Hruby,M,208,140-5044,CRAIGMONT,ID,83523,S,Y,100000,7.8,3300,0,3300
Kazuhiro,Rest,F,903,503-8620,TEMPLE,TX,76508,M,Y,15000,0.0,0,0,0
Nelleke,Iglesia,M,949,317-8268,TECATE,CA,91987,S,Y,85000,9.3,87,0,272
Diethelm,Ranganath,F,612,686-4280,MONTICELLO,MN,55582,M,N,25000,5.5895944,0,6600,0
Zohel,Hekken,F,336,518-3186,CHARLOTTE,NC,28221,S,N,30000,6.361888,3300,0,0
Karina,Viragh,F,402,221-1415,VALLEY,NE,68064,M,N,90000,6.84,0,206,0
Guozhong,Milanese,F,203,254-9458,CANTERBURY,CT,6331,M,Y,20000,5.0,0,24500,0
Asat,Schnoebelen,M,530,253-9385,CARLSBAD,CA,92011,M,Y,95000,9.3,0,174,272
Giannis,Tausch,F,763,598-4464,SCANDIA,MN,55073,M,N,100000,7.85,0,6600,0
Ceriel,Butner,F,505,657-1792,LAS CRUCES,NM,88006,M,Y,95000,5.3,0,6600,3300
Liana,Liptay,M,812,457-7124,MAYS,IN,46155,M,N,60000,3.4,0,2000,0
Canice,Hehmann,M,304,996-8585,MCMECHEN,WV,26040,S,N,95000,6.5,2000,0,0
Sungkil,Villarrubia,M,302,940-6867,WILMINGTON,DE,19809,S,N,60000,5.95,110,0,0
Bangqing,Goodwin,M,319,867-2175,PATTERSON,IA,50218,M,Y,45000,7.111101,0,80,40
Fadi,Liesche,F,769,523-9330,POPLARVILLE,MS,39470,M,N,35000,5.0,0,12000,0
Adhemar,McCaskill,F,918,725-2640,GAGE,OK,73843,S,Y,30000,6.25,1000,0,1000
Carsten,Banach,F,413,759-8152,LOWELL,MA,1850,M,Y,75000,5.3,0,7150,1000
Long,Berg,F,302,633-5348,WILMINGTON,DE,19801,S,Y,90000,5.95,110,0,110
Navid,Bicarregui,M,802,873-3804,HYDEVILLE,VT,5750,S,Y,10000,3.6,3300,0,3300
Daivd,Kryukova,F,401,912-9363,FORESTDALE,RI,2824,M,Y,60000,0.0,0,0,0
Borka,Buekenhout,M,304,993-2056,PEYTONA,WV,25154,S,N,55000,6.1499996,2000,0,0
Jide,Palacharla,M,607,972-2454,OAKDALE,NY,11769,S,Y,95000,4.5039635,0,0,1000
Dileep,Musse,F,701,743-2435,MARION,ND,58466,M,Y,70000,2.5671675,0,6600,3300
Mahadevamurty,Encarnacion,F,479,387-3740,HICKORY PLAINS,AR,72066,M,N,45000,7.0,0,40,0
Taeko,Warschat,F,603,899-6959,GREENLAND,NH,3840,S,Y,40000,0.0,0,0,0
Amitava,Blumrich,M,702,793-7546,SEARCHLIGHT,NV,89046,S,Y,100000,0.0,0,0,0
Vijaya,Hillyard,F,303,270-3126,MANZANOLA,CO,81058,M,N,45000,4.63,0,0,0
Avinoam,Roussel,M,630,402-1633,EAST SAINT LOUIS,IL,62203,M,N,20000,3.0,0,4000,0
Xiao,Rauglaudre,M,785,926-7935,BENEDICT,KS,66714,M,Y,90000,6.45,0,4500,2250
Selim,Zendler,M,440,521-6794,NORTH OLMSTED,OH,44070,M,Y,90000,3.533564,0,2600,1300
Hongen,Padiou,M,870,203-4718,HOT SPRINGS NATIONAL PARK,AR,71914,S,N,90000,7.0,20,0,0
Cezary,Hedges,F,865,744-7033,COLLINWOOD,TN,38450,M,Y,30000,0.0,0,0,0
Nematollaah,Waack,M,425,512-5606,SPOKANE,WA,99201,M,N,45000,0.0,0,0,0
Delbert,Ranka,F,401,527-3805,NEWPORT,RI,2840,S,Y,10000,0.0,0,0,0
Xiaolong,Coury,F,505,857-6137,ARTESIA,NM,88211,S,Y,70000,5.3,3300,0,3300
Goce,Azevdeo,F,828,635-3031,HOBGOOD,NC,27843,M,N,25000,6.256993,0,6600,0
Doub,Gille,F,304,978-1271,NIMITZ,WV,25978,S,N,100000,6.5,2000,0,0
Mamoru,Diller,F,808,314-7327,KAHULUI,HI,96732,M,Y,80000,8.25,0,2080,1040
Joosun,Rollins,M,412,469-7448,STATE COLLEGE,PA,16801,S,N,70000,3.07,0,0,0
Kok,Serot,F,939,930-4525,PONCE,PR,734,S,Y,40000,0.0,0,0,0
Jorma,Gallivan,F,413,924-6390,CAMBRIDGE,MA,2238,M,Y,100000,5.3,0,7150,1000
Hidehiro,Orlandi,M,804,740-8080,MOUNT VERNON,VA,22121,M,N,95000,5.75,0,1800,0
Deidra,Ukkonen,M,405,702-2330,HOLLIS,OK,73550,M,Y,55000,6.25,0,2000,1000
Jinshi,Lutrell,F,302,560-4194,WILMINGTON,DE,19894,S,N,50000,5.268182,110,0,0
Kuninobu,Givens,F,803,774-7049,NORTH AUGUSTA,SC,29861,S,Y,60000,7.0,3300,0,3300
Kyu,Krolokowski,M,562,112-5161,SOULSBYVILLE,CA,95372,M,Y,60000,9.3,0,174,272
Zhicheng,Swenker,F,267,541-7700,MILL VILLAGE,PA,16427,M,N,95000,3.07,0,0,0
Marlene,Hansmann,F,507,762-5513,ATWATER,MN,56209,M,N,15000,5.35,0,6600,0
Shridhar,Devai,F,540,604-3271,HENRICO,VA,23228,S,N,70000,5.75,900,0,0
Feniosky,Bergsten,F,610,931-3336,CARMICHAELS,PA,15320,M,N,95000,3.07,0,0,0
Evelina,Chiarodo,M,724,600-9558,GRANTHAM,PA,17027,M,N,100000,3.07,0,0,0
Pawel,Markatos,F,907,848-4022,WILLOW,AK,99688,M,N,60000,0.0,0,0,0-*
Hamza,Daudenarde,M,708,565-5002,MARSEILLES,IL,61341,S,Y,15000,3.0,2000,0,2000
Bernold,Gadbois,M,251,519-8783,WING,AL,36483,M,N,20000,5.0,0,3000,0
Gote,Obtulowicz,F,228,924-9489,GRACE,MS,38745,S,Y,35000,5.0,6000,0,1500
Emilio,Altenkirch,F,701,521-5931,FARGO,ND,58106,M,Y,50000,2.3353226,0,6600,3300
Sinh,Tsumoto,F,931,667-9902,KNOXVILLE,TN,37919,S,N,85000,0.0,0,0,0
KyungOh,Ismaeel,M,334,457-4455,LOXLEY,AL,36551,M,N,5000,5.0,0,3000,0
Manvinder,Vorc''h,F,314,850-4668,BRAGG CITY,MO,63827,M,Y,35000,6.0,0,4200,1200
Goang,Nobel,M,234,117-3650,RARDEN,OH,45671,M,N,35000,1.7078462,0,2600,0
Saimond,Rinschede,M,906,120-2902,FLINT,MI,48504,S,N,50000,3.9,3100,0,0
Lam,Ezeiza,F,304,202-3611,PINCH,WV,25156,S,N,50000,5.8,2000,0,0
Krste,Henderson,M,801,696-2812,SALINA,UT,84654,M,Y,55000,7.0,0,4950,2475
Viswanathan,Juvan,F,859,165-9349,WHITE PLAINS,KY,42464,M,Y,30000,3.5,0,40,20
Lijing,Schulthess,M,970,825-1243,WESTMINSTER,CO,80031,S,Y,95000,4.63,0,0,0
Shuho,Rowen,F,515,491-4649,DEEP RIVER,IA,52222,S,Y,30000,4.795432,40,0,40
Lennart,Dahm,F,208,748-4528,IDAHO FALLS,ID,83402,M,Y,25000,7.8,0,6600,3300
Clinton,Newson,M,980,281-9113,ASHEVILLE,NC,28815,S,N,10000,6.0,3300,0,0
Kalyani,Herath,M,430,647-7405,EL PASO,TX,79902,M,N,100000,0.0,0,0,0
Rudie,Lofgren,M,808,132-3871,LANAI CITY,HI,96763,S,Y,85000,8.25,1040,0,1040
Love,Globig,M,734,763-1014,NORTH STREET,MI,48049,S,N,15000,3.9,3100,0,0
Shashank,Balazs,M,917,757-9557,NEW YORK,NY,10160,M,N,45000,4.2143292,0,0,0
Nabuo,Purdy,F,480,368-5482,MESA,AZ,85275,S,Y,75000,3.8775,2100,0,2300
Eliseo,Kasa,F,253,555-6926,MOUNT VERNON,WA,98273,M,Y,20000,0.0,0,0,0
Jiann,Gurov,M,218,665-8867,TENSTRIKE,MN,56683,M,N,90000,7.85,0,6600,0
Naranker,Petersohn,M,505,614-6161,MIAMI,NM,87729,S,Y,25000,5.3,3300,0,3300
Fouad,Conde,M,281,771-9164,PALMER,TX,75152,S,Y,15000,0.0,0,0,0
Jarek,Woest,F,856,368-3250,SOMERSET,NJ,8875,M,N,75000,2.267396,0,2000,0
Miyoung,Pines,F,207,226-8209,RICHMOND,ME,4357,S,Y,50000,8.5,2850,0,2850
Shouhuai,Crestin,M,207,927-8042,FREEPORT,ME,4033,M,Y,55000,8.5,0,5700,2850
Wenhui,Kukich,M,980,153-8458,CHINA GROVE,NC,28023,M,Y,55000,6.8863635,0,6600,3300
Celine,Broos,M,414,993-7391,CHASEBURG,WI,54621,M,N,45000,5.228285,0,1400,0
Renganathan,Ranka,M,509,711-4730,ENTIAT,WA,98822,S,N,90000,0.0,0,0,0
Ladjel,Dao,M,662,371-5311,PATTISON,MS,39144,M,Y,25000,5.0,0,12000,1500
Weisong,Staples,M,605,648-4754,SIOUX FALLS,SD,57109,M,Y,25000,0.0,0,0,0
Alica,Kageura,F,601,122-9108,MADISON,MS,39130,S,Y,75000,5.0,6000,0,1500
Masum,Berrett,M,920,717-6492,OCONOMOWOC,WI,53066,S,Y,65000,5.575788,700,0,400
Gautam,Noye,M,404,698-2622,OFFERMAN,GA,31556,S,Y,100000,6.0,2700,0,3000
Sebastiano,Rajlich,F,713,971-6176,WHEELOCK,TX,77882,S,N,60000,0.0,0,0,0
Lorcan,Matzat,F,505,870-3649,DEMING,NM,88030,S,N,85000,5.3,3300,0,0
Jayang,Mizutani,M,828,221-5582,WHITSETT,NC,27377,M,N,85000,7.515734,0,6600,0
Hikaru,Lakshminarasimhan,F,770,723-5917,MOODY A F B,GA,31699,S,Y,25000,6.0,2700,0,3000
Khalid,Zinaty,F,971,280-3124,LA PINE,OR,97739,S,N,55000,9.0,159,0,0
Marisela,Hegron,M,251,457-7486,MONTGOMERY,AL,36134,S,Y,100000,5.0,1500,0,300
Anastasia,Craske,M,541,681-9004,LA PINE,OR,97739,M,Y,40000,9.0,0,318,159
Yoko,Maginnis,M,330,646-7864,WINDHAM,OH,44288,S,Y,100000,3.8655128,1300,0,1300
Ulrich,Claffy,M,205,544-7756,MOBILE,AL,36610,S,N,75000,5.0,1500,0,0
Reg,Phan,F,504,755-7197,BATON ROUGE,LA,70803,M,Y,95000,6.0,0,9000,1000
Antoin,Pratt,M,504,695-6422,NEW ORLEANS,LA,70128,S,N,95000,6.0,4500,0,0
Chien,Stochik,M,551,906-4714,PATERSON,NJ,7504,S,Y,85000,2.4251041,1000,0,1500
Margrethe,Faustini,F,603,830-4514,EATON CENTER,NH,3832,M,Y,100000,0.0,0,0,0
Kazukuni,Denti,M,787,630-4261,BARCELONETA,PR,617,M,Y,40000,0.0,0,0,0
Norwood,Cover,M,304,496-8905,NEW MARTINSVILLE,WV,26155,S,Y,20000,3.7,2000,0,2000
Kazuhito,Raju,M,301,373-8003,BALTIMORE,MD,21281,M,N,95000,4.75,0,4800,0
Atsushi,Assche,F,618,384-3451,ELLISVILLE,IL,61431,M,Y,55000,3.0,0,4000,2000
Nawaaz,Naixiao,M,406,453-6309,PEERLESS,MT,59253,S,N,70000,6.9,1900,0,0
Bilge,Embury,F,703,308-8912,WEST POINT,VA,23181,M,Y,10000,3.875,0,1800,900
Wilmer,Schloegel,F,505,183-1281,JAL,NM,88252,M,N,20000,5.3,0,6600,0
Norival,Carrillo,M,706,339-1339,KITE,GA,31049,S,Y,35000,6.0,2700,0,3000
Timon,Soleimanipour,F,608,964-1557,WILSON,WI,54027,M,Y,20000,4.7939067,0,1400,400
Changsik,Addyman,M,770,405-7410,WAYCROSS,GA,31501,S,N,65000,6.0,2700,0,0
Keijo,Pericleous,F,207,682-2181,WEST NEWFIELD,ME,4095,S,N,30000,8.5,2850,0,0
Alka,Kafeza,M,504,465-2160,GRAND CHENIER,LA,70643,M,N,35000,6.0,0,9000,0
Nickolas,Senzako,M,276,990-3756,JERSEY,VA,22481,M,Y,30000,5.75,0,1800,900
Sany,Pietracaprina,M,918,185-3617,OKLAHOMA CITY,OK,73109,M,N,60000,6.25,0,2000,0
Gabriela,Woelk,M,603,791-2483,CONTOOCOOK,NH,3229,S,Y,55000,0.0,0,0,0
Jakaob,Yapp,M,970,391-1269,FORT COLLINS,CO,80524,S,N,70000,4.63,0,0,0
Ard,Zercher,F,802,374-7963,SAINT JOHNSBURY,VT,5819,M,Y,55000,4.099376,0,6600,3300
Shinji,Poesio,F,281,865-8690,BLOOMINGTON,TX,77951,M,N,95000,0.0,0,0,0
Boo,Pfefferle,F,804,230-1066,NARROWS,VA,24124,M,N,55000,5.75,0,1800,0
Zhongde,Jaakkola,F,603,515-9510,PETERBOROUGH,NH,3458,S,Y,100000,0.0,0,0,0
Marla,Biss,M,787,501-2229,MARICAO,PR,606,M,Y,70000,0.0,0,0,0
Prithwish,Peelman,M,731,889-2503,CELINA,TN,38551,S,Y,65000,0.0,0,0,0
Hartmit,Lacoste,F,605,583-7048,HERRICK,SD,57538,S,Y,75000,0.0,0,0,0
Rabin,Bar,M,918,123-4225,MAUD,OK,74854,S,Y,55000,6.25,1000,0,1000
Darwen,Nabeshima,M,208,142-7351,BELLEVUE,ID,83313,S,N,40000,7.8,3300,0,0
Amos,Menhoudj,M,202,511-7318,WASHINGTON,DC,20059,S,N,10000,4.5,1370,0,0
Meiliu,Kark,M,208,930-1767,PRESTON,ID,83263,M,N,40000,7.8,0,6600,0
Wenceslas,Kleinschmidt,M,307,363-1677,FORT BRIDGER,WY,82933,M,Y,35000,0.0,0,0,0
Mikiya,Angele,F,401,567-3054,BARRINGTON,RI,2806,S,N,5000,0.0,0,0,0
Shietung,Sievers,M,939,538-3750,RINCON,PR,677,M,Y,55000,0.0,0,0,0
Franky,Almaini,F,918,358-7851,ADDINGTON,OK,73520,S,N,65000,6.25,1000,0,0
Jordi,Willhoft,F,662,899-7126,HICKORY,MS,39332,S,N,25000,5.0,6000,0,0
Radu,Heberlein,M,317,232-9703,SPENCERVILLE,IN,46788,M,N,15000,3.4,0,2000,0
Ragui,Cullinane,M,712,141-5055,DES MOINES,IA,50304,S,Y,5000,0.935984,40,0,40
Rieko,Debackere,M,202,144-3668,WASHINGTON,DC,20428,S,N,35000,9.0,1370,0,0
Vijayaraghavan,Saoudi,M,907,411-6547,SHUNGNAK,AK,99773,S,Y,90000,0.0,0,0,0
Nax,Preishuber,M,304,459-1059,HARRISVILLE,WV,26362,S,N,20000,3.7,2000,0,0
Masanori,Manders,M,308,669-1152,POLK,NE,68654,M,Y,10000,3.9097095,0,206,103
Djamal,Sudmann,M,612,280-5349,ROLLINGSTONE,MN,55969,S,N,75000,7.85,3300,0,0
Yurij,Kayser,M,989,595-1606,MIDLAND,MI,48641,S,Y,90000,3.9,3100,0,3100
Fred,O''Young,F,727,339-3198,DAYTONA BEACH,FL,32126,S,N,45000,0.0,0,0,0
Nikfar,Vassilakis,F,505,584-6924,MCINTOSH,NM,87032,S,Y,45000,5.3,3300,0,3300
Edisanter,Ponthieu,M,336,795-2186,ALBERTSON,NC,28508,M,N,15000,6.0472026,0,6600,0
Darcy,Koyama,F,802,541-1982,COLCHESTER,VT,5449,S,N,30000,3.6019895,3300,0,0
Bhabani,Banach,F,339,788-6038,SOUTH WALPOLE,MA,2071,S,N,65000,5.3,3575,0,0
SangMin,Dendorfer,M,906,962-8616,BERRIEN CENTER,MI,49102,M,Y,30000,3.9,0,6200,3100
Debora,Wendel,M,907,629-5192,KASILOF,AK,99610,M,Y,65000,0.0,0,0,0
Ganrav,Beckermann,M,612,242-6719,EFFIE,MN,56639,S,N,15000,5.35,3300,0,0
Madhur,Farrel,M,702,858-3340,LAS VEGAS,NV,89165,M,Y,100000,0.0,0,0,0
Jordi,Dionysiou,F,928,728-4172,AMADO,AZ,85645,M,N,55000,3.5674999,0,4200,0
Hyuk,Minea,M,636,236-2486,JACKSONVILLE,MO,65260,S,Y,85000,6.0,2100,0,1200
Aurore,Detmer,M,812,590-9379,FORT WAYNE,IN,46851,M,Y,5000,3.4,0,2000,1000
Sherif,Osgood,F,503,436-7383,ROGUE RIVER,OR,97537,S,N,45000,9.0,159,0,0
Ross,Vodislav,F,740,903-9143,DE GRAFF,OH,43318,M,N,75000,3.0356412,0,2600,0
Bryant,Greenbaum,F,513,250-1974,IRONTON,OH,45638,S,Y,15000,1.0439488,1300,0,1300
Maarten,Yand,F,206,110-6751,SEATTLE,WA,98161,S,N,25000,0.0,0,0,0
Nobuko,Carzaniga,M,947,828-7155,OSCODA,MI,48750,M,N,5000,3.9,0,6200,0
Balas,Sobolewski,F,205,721-6184,HAYDEN,AL,35079,M,N,45000,5.0,0,3000,0
Khaled,Castellanos,F,410,755-1046,SABILLASVILLE,MD,21780,S,Y,100000,4.75,2400,0,2400
Raymoond,Danner,M,907,231-9316,KODIAK,AK,99615,S,Y,85000,0.0,0,0,0
Leelanivas,Burgett,F,207,483-8838,AUGUSTA,ME,4338,S,Y,40000,8.5,2850,0,2850
Somnath,Rivieres,M,218,446-8374,SAINT CLOUD,MN,56397,M,Y,10000,5.35,0,6600,3300
Marinus,Rodman,F,206,351-6232,AUBURN,WA,98071,S,Y,25000,0.0,0,0,0
Toshihito,Reedy,M,202,212-5399,WASHINGTON,DC,20023,M,Y,10000,4.5,0,2740,1370
Saulo,Hlineny,M,989,705-5904,KINCHELOE,MI,49788,S,Y,55000,3.9,3100,0,3100
Regis,Lieflander,M,701,573-3687,TOWER CITY,ND,58071,S,N,95000,2.8569736,3300,0,0
Svend,Landweber,M,865,412-2600,GALLATIN,TN,37066,M,N,90000,0.0,0,0,0
Christoph,Gabbrieli,M,719,855-2206,ENGLEWOOD,CO,80112,S,N,90000,4.63,0,0,0
Choon,Brooke,M,706,972-9499,CALHOUN,GA,30701,S,Y,45000,6.0,2700,0,3000
Iakovos,Dorrscheidt,F,770,993-4581,BROOKFIELD,GA,31727,M,Y,40000,6.0,0,5400,3000
Kai,Gafter,F,720,837-1941,DENVER,CO,80293,S,Y,60000,4.63,0,0,0
Darwin,Cornero,M,480,930-5363,ARIZONA CITY,AZ,85223,M,N,75000,3.8775,0,4200,0
Changho,Merro,F,706,169-1582,MACON,GA,31203,M,Y,45000,6.0,0,5400,3000
Athanassios,Trzewik,F,262,193-9565,NEW RICHMOND,WI,54017,M,N,30000,4.967658,0,1400,0
Armond,Deak,F,252,868-2756,CHARLOTTE,NC,28274,S,N,55000,6.8863635,3300,0,0
Akash,Tedijanto,M,509,160-4508,EVERETT,WA,98205,M,Y,50000,0.0,0,0,0
Dusko,Sabelli,F,417,290-3909,CALIFORNIA,MO,65018,S,N,35000,6.0,2100,0,0
Sugath,Etzion,M,330,671-9796,NORTH OLMSTED,OH,44070,S,Y,5000,0.712,1300,0,1300
Shalitha,Nicaud,F,551,599-6451,ATCO,NJ,8004,S,Y,10000,1.4,1000,0,1500
Ciprian,Konicek,F,251,340-8672,BIRMINGHAM,AL,35277,M,Y,45000,5.0,0,3000,300
Miyoki,Kanneganti,F,304,917-6008,HUNTINGTON,WV,25779,S,Y,55000,6.1499996,2000,0,2000
Ghulam,Mouchtaris,M,567,997-9454,WEST PORTSMOUTH,OH,45663,M,Y,50000,2.2057693,0,2600,1300
Razvan,Mittal,M,304,479-1271,NEWTOWN,WV,25686,M,N,80000,6.5,0,4000,0
Bella,Gobioff,M,208,789-4733,PINGREE,ID,83262,M,N,90000,7.8,0,6600,0
Averill,Perryman,F,304,714-4163,HEMPHILL,WV,24842,S,N,65000,6.5,2000,0,0
Holger,Surav,M,702,596-1769,FALLON,NV,89406,M,N,30000,0.0,0,0,0
Kish,Sleumer,M,978,436-1428,SPRINGFIELD,MA,1129,S,N,50000,5.3,3575,0,0
Michiro,Kinouchi,M,719,409-1405,FLORENCE,CO,81226,S,N,90000,4.63,0,0,0
Ferrell,Punnekkat,F,205,281-7353,HUNTSVILLE,AL,35806,M,N,25000,5.0,0,3000,0
Hermann,Katragadda,F,406,551-1506,ACTON,MT,59002,S,Y,55000,6.9,1900,0,1900
Katsuto,Lebah,F,406,823-8717,HOGELAND,MT,59529,S,N,100000,6.9,1900,0,0
Irit,Legleitner,F,702,360-6847,LOVELOCK,NV,89419,S,N,50000,0.0,0,0,0
Lenore,Duijvestijn,F,701,446-3364,CAYUGA,ND,58013,S,Y,10000,2.1,3300,0,3300
Berl,Azmoodeh,F,551,847-4596,EGG HARBOR CITY,NJ,8215,M,N,20000,1.4,0,2000,0
Olumide,Bergere,M,808,461-6354,AIEA,HI,96701,M,N,70000,8.25,0,2080,0
